quote_date,currency,usd_per_unit
2021-11-24,GBP,1.24329792
2021-11-24,INR,0.01202419
2021-11-24,JPY,0.00754455
2021-11-24,MXN,0.05560027
2021-11-24,NOK,0.09879471
2021-11-24,SEK,0.09435264
2021-11-24,SGD,0.72973053
2021-11-24,TVR,0.00042616
2021-11-24,USD,1.00000000
2021-11-24,ZAR,0.05302571
2021-11-25,AUD,0.68369409
2021-11-25,BRL,0.20309003
2021-11-25,CAD,0.76827639
2021-11-25,CHF,1.05690982
2021-11-25,EUR,1.09515724
2021-11-25,GBP,1.24478988
2021-11-25,INR,0.01205425
2021-11-25,JPY,0.00755285
2021-11-25,MXN,0.05573371
2021-11-25,NOK,0.09859712
2021-11-25,SEK,0.09419224
2021-11-25,SGD,0.72958458
2021-11-25,TVR,0.00042578
2021-11-25,USD,1.00000000
2021-11-25,ZAR,0.05309995
2021-11-26,AUD,0.68458289
2021-11-26,BRL,0.20304941
2021-11-26,CAD,0.76843005
2021-11-26,CHF,1.05616998
2021-11-26,EUR,1.09745707
2021-11-26,GBP,1.24541227
2021-11-26,INR,0.01203376
2021-11-26,JPY,0.00753472
2021-11-26,MXN,0.05567240
2021-11-26,NOK,0.09858726
2021-11-26,SEK,0.09424876
2021-11-26,SGD,0.72841724
2021-11-26,TVR,0.00042595
2021-11-26,USD,1.00000000
2021-11-26,ZAR,0.05317429
2021-11-29,AUD,0.68540439
2021-11-29,BRL,0.20339459
2021-11-29,CAD,0.76773846
2021-11-29,CHF,1.05690930
2021-11-29,EUR,1.09844478
2021-11-29,GBP,1.24366869
2021-11-29,INR,0.01205903
2021-11-29,JPY,0.00752266
2021-11-29,MXN,0.05558332
2021-11-29,NOK,0.09849853
2021-11-29,SEK,0.09414509
2021-11-29,SGD,0.72929134
2021-11-29,TVR,0.00042612
2021-11-29,USD,1.00000000
2021-11-29,ZAR,0.05305199
2021-11-30,AUD,0.68499315
2021-11-30,BRL,0.20308950
2021-11-30,CAD,0.76835265
2021-11-30,CHF,1.05690930
2021-11-30,EUR,1.09888416
2021-11-30,GBP,1.24105699
2021-11-30,INR,0.01203853
2021-11-30,JPY,0.00753470
2021-11-30,MXN,0.05550550
2021-11-30,NOK,0.09828183
2021-11-30,SEK,0.09397563
2021-11-30,SGD,0.72775983
2021-11-30,TVR,0.00042629
2021-11-30,USD,1.00000000
2021-11-30,ZAR,0.05299894
2021-12-01,AUD,0.68465065
2021-12-01,BRL,0.20349568
2021-12-01,CAD,0.76827581
2021-12-01,CHF,1.05648654
2021-12-01,EUR,1.10097204
2021-12-01,GBP,1.24415963
2021-12-01,INR,0.01201084
2021-12-01,JPY,0.00754148
2021-12-01,MXN,0.05549995
2021-12-01,NOK,0.09836046
2021-12-01,SEK,0.09374069
2021-12-01,SGD,0.72717762
2021-12-01,TVR,0.00042667
2021-12-01,USD,1.00000000
2021-12-01,ZAR,0.05304134
2021-12-02,AUD,0.68376060
2021-12-02,BRL,0.20376022
2021-12-02,CAD,0.77019650
2021-12-02,CHF,1.05616959
2021-12-02,EUR,1.10185282
2021-12-02,GBP,1.24453288
2021-12-02,INR,0.01200363
2021-12-02,JPY,0.00752263
2021-12-02,MXN,0.05546665
2021-12-02,NOK,0.09836046
2021-12-02,SEK,0.09376881
2021-12-02,SGD,0.72586870
2021-12-02,TVR,0.00042774
2021-12-02,USD,1.00000000
2021-12-02,ZAR,0.05311560
2021-12-03,AUD,0.68526487
2021-12-03,BRL,0.20363796
2021-12-03,CAD,0.76958034
2021-12-03,CHF,1.05701453
2021-12-03,EUR,1.09997967
2021-12-03,GBP,1.24552851
2021-12-03,INR,0.01202884
2021-12-03,JPY,0.00751661
2021-12-03,MXN,0.05546665
2021-12-03,NOK,0.09842931
2021-12-03,SEK,0.09399386
2021-12-03,SGD,0.72615905
2021-12-03,TVR,0.00042761
2021-12-03,USD,1.00000000
2021-12-03,ZAR,0.05303593
2021-12-06,AUD,0.68492224
2021-12-06,BRL,0.20353614
2021-12-06,CAD,0.76942642
2021-12-06,CHF,1.05775444
2021-12-06,EUR,1.10272962
2021-12-06,GBP,1.24552851
2021-12-06,INR,0.01205049
2021-12-06,JPY,0.00753014
2021-12-06,MXN,0.05545001
2021-12-06,NOK,0.09853758
2021-12-06,SEK,0.09404086
2021-12-06,SGD,0.72601382
2021-12-06,TVR,0.00042817
2021-12-06,USD,1.00000000
2021-12-06,ZAR,0.05296698
2021-12-07,AUD,0.68478526
2021-12-07,BRL,0.20359720
2021-12-07,CAD,0.77127304
2021-12-07,CHF,1.05733134
2021-12-07,EUR,1.10328098
2021-12-07,GBP,1.24341111
2021-12-07,INR,0.01204567
2021-12-07,JPY,0.00751131
2021-12-07,MXN,0.05553319
2021-12-07,NOK,0.09829124
2021-12-07,SEK,0.09418192
2021-12-07,SGD,0.72565081
2021-12-07,TVR,0.00042826
2021-12-07,USD,1.00000000
2021-12-07,ZAR,0.05287164
2021-12-08,AUD,0.68430591
2021-12-08,BRL,0.20333252
2021-12-08,CAD,0.77104166
2021-12-08,CHF,1.05733134
2021-12-08,EUR,1.10570820
2021-12-08,GBP,1.24204336
2021-12-08,INR,0.01207578
2021-12-08,JPY,0.00751882
2021-12-08,MXN,0.05542212
2021-12-08,NOK,0.09809466
2021-12-08,SEK,0.09438912
2021-12-08,SGD,0.72550568
2021-12-08,TVR,0.00042886
2021-12-08,USD,1.00000000
2021-12-08,ZAR,0.05283463
2021-12-09,AUD,0.68485335
2021-12-09,BRL,0.20298685
2021-12-09,CAD,0.76957668
2021-12-09,CHF,1.05786001
2021-12-09,EUR,1.10449192
2021-12-09,GBP,1.24316120
2021-12-09,INR,0.01207699
2021-12-09,JPY,0.00751656
2021-12-09,MXN,0.05533344
2021-12-09,NOK,0.09805542
2021-12-09,SEK,0.09436080
2021-12-09,SGD,0.72398212
2021-12-09,TVR,0.00042813
2021-12-09,USD,1.00000000
2021-12-09,ZAR,0.05280293
2021-12-10,AUD,0.68457941
2021-12-10,BRL,0.20318984
2021-12-10,CAD,0.76973060
2021-12-10,CHF,1.05733108
2021-12-10,EUR,1.10659045
2021-12-10,GBP,1.24067488
2021-12-10,INR,0.01210235
2021-12-10,JPY,0.00750904
2021-12-10,MXN,0.05532791
2021-12-10,NOK,0.09790834
2021-12-10,SEK,0.09458727
2021-12-10,SGD,0.72543008
2021-12-10,TVR,0.00042903
2021-12-10,USD,1.00000000
2021-12-10,ZAR,0.05291382
2021-12-13,AUD,0.68560628
2021-12-13,BRL,0.20286474
2021-12-13,CAD,0.76957665
2021-12-13,CHF,1.05849414
2021-12-13,EUR,1.10880363
2021-12-13,GBP,1.24278403
2021-12-13,INR,0.01211082
2021-12-13,JPY,0.00751129
2021-12-13,MXN,0.05532238
2021-12-13,NOK,0.09776148
2021-12-13,SEK,0.09460619
2021-12-13,SGD,0.72564771
2021-12-13,TVR,0.00042920
2021-12-13,USD,1.00000000
2021-12-13,ZAR,0.05279212
2021-12-14,AUD,0.68498923
2021-12-14,BRL,0.20264159
2021-12-14,CAD,0.76819141
2021-12-14,CHF,1.05807074
2021-12-14,EUR,1.11013419
2021-12-14,GBP,1.24377826
2021-12-14,INR,0.01212656
2021-12-14,JPY,0.00751429
2021-12-14,MXN,0.05525046
2021-12-14,NOK,0.09754640
2021-12-14,SEK,0.09446428
2021-12-14,SGD,0.72717157
2021-12-14,TVR,0.00042868
2021-12-14,USD,1.00000000
2021-12-14,ZAR,0.05272877
2021-12-15,AUD,0.68457824
2021-12-15,BRL,0.20223631
2021-12-15,CAD,0.76650139
2021-12-15,CHF,1.06018688
2021-12-15,EUR,1.11135534
2021-12-15,GBP,1.24129070
2021-12-15,INR,0.01214475
2021-12-15,JPY,0.00752481
2021-12-15,MXN,0.05536096
2021-12-15,NOK,0.09765370
2021-12-15,SEK,0.09426591
2021-12-15,SGD,0.72804418
2021-12-15,TVR,0.00042889
2021-12-15,USD,1.00000000
2021-12-15,ZAR,0.05260749
2021-12-16,AUD,0.68307217
2021-12-16,BRL,0.20209474
2021-12-16,CAD,0.76473844
2021-12-16,CHF,1.06029290
2021-12-16,EUR,1.10979944
2021-12-16,GBP,1.24389741
2021-12-16,INR,0.01213868
2021-12-16,JPY,0.00752030
2021-12-16,MXN,0.05533328
2021-12-16,NOK,0.09764393
2021-12-16,SEK,0.09439788
2021-12-16,SGD,0.72855381
2021-12-16,TVR,0.00042825
2021-12-16,USD,1.00000000
2021-12-16,ZAR,0.05255488
2021-12-17,AUD,0.68163772
2021-12-17,BRL,0.20209474
2021-12-17,CAD,0.76466197
2021-12-17,CHF,1.05986878
2021-12-17,EUR,1.10757984
2021-12-17,GBP,1.24501692
2021-12-17,INR,0.01216539
2021-12-17,JPY,0.00752632
2021-12-17,MXN,0.05532221
2021-12-17,NOK,0.09757558
2021-12-17,SEK,0.09427516
2021-12-17,SGD,0.72899094
2021-12-17,TVR,0.00042911
2021-12-17,USD,1.00000000
2021-12-17,ZAR,0.05264948
2021-12-20,AUD,0.68300100
2021-12-20,BRL,0.20193306
2021-12-20,CAD,0.76504430
2021-12-20,CHF,1.06029273
2021-12-20,EUR,1.10602923
2021-12-20,GBP,1.24576393
2021-12-20,INR,0.01215566
2021-12-20,JPY,0.00751202
2021-12-20,MXN,0.05525582
2021-12-20,NOK,0.09740970
2021-12-20,SEK,0.09421859
2021-12-20,SGD,0.72935544
2021-12-20,TVR,0.00042829
2021-12-20,USD,1.00000000
2021-12-20,ZAR,0.05252839
2021-12-21,AUD,0.68286440
2021-12-21,BRL,0.20239751
2021-12-21,CAD,0.76596235
2021-12-21,CHF,1.06283743
2021-12-21,EUR,1.10779888
2021-12-21,GBP,1.24725885
2021-12-21,INR,0.01212649
2021-12-21,JPY,0.00751277
2021-12-21,MXN,0.05538843
2021-12-21,NOK,0.09721488
2021-12-21,SEK,0.09404900
2021-12-21,SGD,0.72891783
2021-12-21,TVR,0.00042842
2021-12-21,USD,1.00000000
2021-12-21,ZAR,0.05257567
2021-12-22,AUD,0.68423013
2021-12-22,BRL,0.20276183
2021-12-22,CAD,0.76573256
2021-12-22,CHF,1.06294371
2021-12-22,EUR,1.10602640
2021-12-22,GBP,1.24501378
2021-12-22,INR,0.01213619
2021-12-22,JPY,0.00752329
2021-12-22,MXN,0.05536627
2021-12-22,NOK,0.09712739
2021-12-22,SEK,0.09392674
2021-12-22,SGD,0.73059434
2021-12-22,TVR,0.00042876
2021-12-22,USD,1.00000000
2021-12-22,ZAR,0.05263350
2021-12-23,AUD,0.68525648
2021-12-23,BRL,0.20272128
2021-12-23,CAD,0.76404795
2021-12-23,CHF,1.06411295
2021-12-23,EUR,1.10812785
2021-12-23,GBP,1.24476478
2021-12-23,INR,0.01212648
2021-12-23,JPY,0.00752179
2021-12-23,MXN,0.05548808
2021-12-23,NOK,0.09698170
2021-12-23,SEK,0.09387978
2021-12-23,SGD,0.73169023
2021-12-23,TVR,0.00042872
2021-12-23,USD,1.00000000
2021-12-23,ZAR,0.05270719
2021-12-28,AUD,0.68594174
2021-12-28,BRL,0.20231584
2021-12-28,CAD,0.76557605
2021-12-28,CHF,1.06272960
2021-12-28,EUR,1.10713053
2021-12-28,GBP,1.24513821
2021-12-28,INR,0.01213618
2021-12-28,JPY,0.00754059
2021-12-28,MXN,0.05536601
2021-12-28,NOK,0.09688472
2021-12-28,SEK,0.09373896
2021-12-28,SGD,0.73220241
2021-12-28,TVR,0.00042829
2021-12-28,USD,1.00000000
2021-12-28,ZAR,0.05261232
2021-12-29,AUD,0.68518720
2021-12-29,BRL,0.20209329
2021-12-29,CAD,0.76373867
2021-12-29,CHF,1.06071041
2021-12-29,EUR,1.10591269
2021-12-29,GBP,1.24202536
2021-12-29,INR,0.01212162
2021-12-29,JPY,0.00752626
2021-12-29,MXN,0.05544906
2021-12-29,NOK,0.09710755
2021-12-29,SEK,0.09374833
2021-12-29,SGD,0.73073801
2021-12-29,TVR,0.00042838
2021-12-29,USD,1.00000000
2021-12-29,ZAR,0.05264389
2021-12-30,AUD,0.68450201
2021-12-30,BRL,0.20243685
2021-12-30,CAD,0.76511340
2021-12-30,CHF,1.06018005
2021-12-30,EUR,1.10602328
2021-12-30,GBP,1.24041073
2021-12-30,INR,0.01209980
2021-12-30,JPY,0.00751497
2021-12-30,MXN,0.05552669
2021-12-30,NOK,0.09716581
2021-12-30,SEK,0.09396395
2021-12-30,SGD,0.72898424
2021-12-30,TVR,0.00042902
2021-12-30,USD,1.00000000
2021-12-30,ZAR,0.05262810
2022-01-04,AUD,0.68600791
2022-01-04,BRL,0.20201173
2022-01-04,CAD,0.76396573
2022-01-04,CHF,1.06219439
2022-01-04,EUR,1.10502786
2022-01-04,GBP,1.23867415
2022-01-04,INR,0.01210101
2022-01-04,JPY,0.00752248
2022-01-04,MXN,0.05566551
2022-01-04,NOK,0.09704921
2022-01-04,SEK,0.09398274
2022-01-04,SGD,0.72752627
2022-01-04,TVR,0.00042949
2022-01-04,USD,1.00000000
2022-01-04,ZAR,0.05251232
2022-01-05,AUD,0.68552770
2022-01-05,BRL,0.20158751
2022-01-05,CAD,0.76312537
2022-01-05,CHF,1.06442500
2022-01-05,EUR,1.10325982
2022-01-05,GBP,1.24003669
2022-01-05,INR,0.01210222
2022-01-05,JPY,0.00750744
2022-01-05,MXN,0.05554861
2022-01-05,NOK,0.09705891
2022-01-05,SEK,0.09408612
2022-01-05,SGD,0.72934509
2022-01-05,TVR,0.00043043
2022-01-05,USD,1.00000000
2022-01-05,ZAR,0.05244405
2022-01-06,AUD,0.68696731
2022-01-06,BRL,0.20170846
2022-01-06,CAD,0.76427006
2022-01-06,CHF,1.06218971
2022-01-06,EUR,1.10601797
2022-01-06,GBP,1.23805263
2022-01-06,INR,0.01211311
2022-01-06,JPY,0.00749768
2022-01-06,MXN,0.05560416
2022-01-06,NOK,0.09682597
2022-01-06,SEK,0.09422725
2022-01-06,SGD,0.72970976
2022-01-06,TVR,0.00043043
2022-01-06,USD,1.00000000
2022-01-06,ZAR,0.05231294
2022-01-07,AUD,0.68689861
2022-01-07,BRL,0.20217239
2022-01-07,CAD,0.76449934
2022-01-07,CHF,1.06176483
2022-01-07,EUR,1.10734519
2022-01-07,GBP,1.23916688
2022-01-07,INR,0.01213855
2022-01-07,JPY,0.00750518
2022-01-07,MXN,0.05557080
2022-01-07,NOK,0.09658391
2022-01-07,SEK,0.09431205
2022-01-07,SGD,0.73065838
2022-01-07,TVR,0.00042974
2022-01-07,USD,1.00000000
2022-01-07,ZAR,0.05240187
2022-01-10,AUD,0.68628040
2022-01-10,BRL,0.20180848
2022-01-10,CAD,0.76335259
2022-01-10,CHF,1.06187101
2022-01-10,EUR,1.10856327
2022-01-10,GBP,1.24176913
2022-01-10,INR,0.01214583
2022-01-10,JPY,0.00749467
2022-01-10,MXN,0.05560414
2022-01-10,NOK,0.09656459
2022-01-10,SEK,0.09448181
2022-01-10,SGD,0.73168130
2022-01-10,TVR,0.00042897
2022-01-10,USD,1.00000000
2022-01-10,ZAR,0.05234423
2022-01-11,AUD,0.68779022
2022-01-11,BRL,0.20156631
2022-01-11,CAD,0.76327625
2022-01-11,CHF,1.06314526
2022-01-11,EUR,1.10690043
2022-01-11,GBP,1.24102407
2022-01-11,INR,0.01214219
2022-01-11,JPY,0.00749317
2022-01-11,MXN,0.05568199
2022-01-11,NOK,0.09674806
2022-01-11,SEK,0.09471801
2022-01-11,SGD,0.73248615
2022-01-11,TVR,0.00042888
2022-01-11,USD,1.00000000
2022-01-11,ZAR,0.05241228
2022-01-12,AUD,0.68607074
2022-01-12,BRL,0.20184850
2022-01-12,CAD,0.76518444
2022-01-12,CHF,1.06101897
2022-01-12,EUR,1.10667905
2022-01-12,GBP,1.24375432
2022-01-12,INR,0.01216162
2022-01-12,JPY,0.00749317
2022-01-12,MXN,0.05574324
2022-01-12,NOK,0.09661261
2022-01-12,SEK,0.09482220
2022-01-12,SGD,0.73292564
2022-01-12,TVR,0.00042931
2022-01-12,USD,1.00000000
2022-01-12,ZAR,0.05232842
2022-01-13,AUD,0.68538467
2022-01-13,BRL,0.20203016
2022-01-13,CAD,0.76663829
2022-01-13,CHF,1.05921524
2022-01-13,EUR,1.10922441
2022-01-13,GBP,1.24450057
2022-01-13,INR,0.01215797
2022-01-13,JPY,0.00747594
2022-01-13,MXN,0.05567077
2022-01-13,NOK,0.09664159
2022-01-13,SEK,0.09469893
2022-01-13,SGD,0.73270576
2022-01-13,TVR,0.00042965
2022-01-13,USD,1.00000000
2022-01-13,ZAR,0.05235982
2022-01-14,AUD,0.68469929
2022-01-14,BRL,0.20176752
2022-01-14,CAD,0.76755826
2022-01-14,CHF,1.06165144
2022-01-14,EUR,1.10811519
2022-01-14,GBP,1.24250937
2022-01-14,INR,0.01215311
2022-01-14,JPY,0.00747744
2022-01-14,MXN,0.05566520
2022-01-14,NOK,0.09680588
2022-01-14,SEK,0.09472734
2022-01-14,SGD,0.73189978
2022-01-14,TVR,0.00042862
2022-01-14,USD,1.00000000
2022-01-14,ZAR,0.05248025
2022-01-17,AUD,0.68511011
2022-01-17,BRL,0.20174734
2022-01-17,CAD,0.76786528
2022-01-17,CHF,1.06122678
2022-01-17,EUR,1.10745032
2022-01-17,GBP,1.24288212
2022-01-17,INR,0.01217499
2022-01-17,JPY,0.00749539
2022-01-17,MXN,0.05554274
2022-01-17,NOK,0.09656387
2022-01-17,SEK,0.09450947
2022-01-17,SGD,0.73050917
2022-01-17,TVR,0.00042883
2022-01-17,USD,1.00000000
2022-01-17,ZAR,0.05242252
2022-01-18,AUD,0.68442500
2022-01-18,BRL,0.20126315
2022-01-18,CAD,0.76847957
2022-01-18,CHF,1.05963494
2022-01-18,EUR,1.10745032
2022-01-18,GBP,1.24462215
2022-01-18,INR,0.01216403
2022-01-18,JPY,0.00748265
2022-01-18,MXN,0.05543165
2022-01-18,NOK,0.09657353
2022-01-18,SEK,0.09451892
2022-01-18,SGD,0.73175104
2022-01-18,TVR,0.00042939
2022-01-18,USD,1.00000000
2022-01-18,ZAR,0.05245922
2022-01-19,AUD,0.68579385
2022-01-19,BRL,0.20138391
2022-01-19,CAD,0.77032392
2022-01-19,CHF,1.05783356
2022-01-19,EUR,1.10977597
2022-01-19,GBP,1.24337753
2022-01-19,INR,0.01217741
2022-01-19,JPY,0.00749762
2022-01-19,MXN,0.05542611
2022-01-19,NOK,0.09636107
2022-01-19,SEK,0.09460399
2022-01-19,SGD,0.73233644
2022-01-19,TVR,0.00043042
2022-01-19,USD,1.00000000
2022-01-19,ZAR,0.05232807
2022-01-20,AUD,0.68593101
2022-01-20,BRL,0.20098114
2022-01-20,CAD,0.76924547
2022-01-20,CHF,1.05730464
2022-01-20,EUR,1.11099672
2022-01-20,GBP,1.24275584
2022-01-20,INR,0.01220298
2022-01-20,JPY,0.00747963
2022-01-20,MXN,0.05546491
2022-01-20,NOK,0.09632253
2022-01-20,SEK,0.09449993
2022-01-20,SGD,0.73050560
2022-01-20,TVR,0.00043076
2022-01-20,USD,1.00000000
2022-01-20,ZAR,0.05234377
2022-01-21,AUD,0.68579382
2022-01-21,BRL,0.20090075
2022-01-21,CAD,0.77009164
2022-01-21,CHF,1.05508430
2022-01-21,EUR,1.11377421
2022-01-21,GBP,1.24064316
2022-01-21,INR,0.01217247
2022-01-21,JPY,0.00748412
2022-01-21,MXN,0.05552037
2022-01-21,NOK,0.09635143
2022-01-21,SEK,0.09447158
2022-01-21,SGD,0.73021340
2022-01-21,TVR,0.00043098
2022-01-21,USD,1.00000000
2022-01-21,ZAR,0.05223908
2022-01-24,AUD,0.68599956
2022-01-24,BRL,0.20063958
2022-01-24,CAD,0.77147780
2022-01-24,CHF,1.05371269
2022-01-24,EUR,1.11488798
2022-01-24,GBP,1.23890626
2022-01-24,INR,0.01215056
2022-01-24,JPY,0.00750208
2022-01-24,MXN,0.05555923
2022-01-24,NOK,0.09651523
2022-01-24,SEK,0.09447158
2022-01-24,SGD,0.72889902
2022-01-24,TVR,0.00043167
2022-01-24,USD,1.00000000
2022-01-24,ZAR,0.05228087
2022-01-25,AUD,0.68531356
2022-01-25,BRL,0.20080009
2022-01-25,CAD,0.77317505
2022-01-25,CHF,1.05634697
2022-01-25,EUR,1.11421905
2022-01-25,GBP,1.23605678
2022-01-25,INR,0.01215785
2022-01-25,JPY,0.00748633
2022-01-25,MXN,0.05553701
2022-01-25,NOK,0.09655384
2022-01-25,SEK,0.09445269
2022-01-25,SGD,0.72773278
2022-01-25,TVR,0.00043189
2022-01-25,USD,1.00000000
2022-01-25,ZAR,0.05235929
2022-01-26,AUD,0.68538209
2022-01-26,BRL,0.20078001
2022-01-26,CAD,0.77147406
2022-01-26,CHF,1.05708641
2022-01-26,EUR,1.11622464
2022-01-26,GBP,1.23333746
2022-01-26,INR,0.01217973
2022-01-26,JPY,0.00749906
2022-01-26,MXN,0.05563698
2022-01-26,NOK,0.09664074
2022-01-26,SEK,0.09441491
2022-01-26,SGD,0.72613177
2022-01-26,TVR,0.00043293
2022-01-26,USD,1.00000000
2022-01-26,ZAR,0.05242212
2022-01-27,AUD,0.68366863
2022-01-27,BRL,0.20108118
2022-01-27,CAD,0.77317130
2022-01-27,CHF,1.05793208
2022-01-27,EUR,1.11477355
2022-01-27,GBP,1.23432413
2022-01-27,INR,0.01217608
2022-01-27,JPY,0.00751106
2022-01-27,MXN,0.05573713
2022-01-27,NOK,0.09651511
2022-01-27,SEK,0.09433938
2022-01-27,SGD,0.72533303
2022-01-27,TVR,0.00043375
2022-01-27,USD,1.00000000
2022-01-27,ZAR,0.05236970
2022-01-28,AUD,0.68332680
2022-01-28,BRL,0.20090021
2022-01-28,CAD,0.77170227
2022-01-28,CHF,1.05560463
2022-01-28,EUR,1.11744901
2022-01-28,GBP,1.23370697
2022-01-28,INR,0.01219313
2022-01-28,JPY,0.00749454
2022-01-28,MXN,0.05586533
2022-01-28,NOK,0.09657302
2022-01-28,SEK,0.09424504
2022-01-28,SGD,0.72409996
2022-01-28,TVR,0.00043353
2022-01-28,USD,1.00000000
2022-01-28,ZAR,0.05241160
2022-01-31,AUD,0.68455679
2022-01-31,BRL,0.20061895
2022-01-31,CAD,0.77085340
2022-01-31,CHF,1.05729360
2022-01-31,EUR,1.11644331
2022-01-31,GBP,1.23222652
2022-01-31,INR,0.01221752
2022-01-31,JPY,0.00750278
2022-01-31,MXN,0.05589885
2022-01-31,NOK,0.09659233
2022-01-31,SEK,0.09429216
2022-01-31,SGD,0.72243453
2022-01-31,TVR,0.00043418
2022-01-31,USD,1.00000000
2022-01-31,ZAR,0.05241160
2022-02-01,AUD,0.68565208
2022-02-01,BRL,0.20035815
2022-02-01,CAD,0.77231802
2022-02-01,CHF,1.05813943
2022-02-01,EUR,1.11901113
2022-02-01,GBP,1.23345875
2022-02-01,INR,0.01221874
2022-02-01,JPY,0.00751253
2022-02-01,MXN,0.05593239
2022-02-01,NOK,0.09655369
2022-02-01,SEK,0.09421673
2022-02-01,SGD,0.72395164
2022-02-01,TVR,0.00043383
2022-02-01,USD,1.00000000
2022-02-01,ZAR,0.05241160
2022-02-02,AUD,0.68414365
2022-02-02,BRL,0.20041826
2022-02-02,CAD,0.77332203
2022-02-02,CHF,1.05782199
2022-02-02,EUR,1.11878733
2022-02-02,GBP,1.23222529
2022-02-02,INR,0.01219064
2022-02-02,JPY,0.00753131
2022-02-02,MXN,0.05593239
2022-02-02,NOK,0.09671783
2022-02-02,SEK,0.09410367
2022-02-02,SGD,0.72532715
2022-02-02,TVR,0.00043470
2022-02-02,USD,1.00000000
2022-02-02,ZAR,0.05252691
2022-02-03,AUD,0.68571718
2022-02-03,BRL,0.20023788
2022-02-03,CAD,0.77254871
2022-02-03,CHF,1.05771621
2022-02-03,EUR,1.11968236
2022-02-03,GBP,1.23456652
2022-02-03,INR,0.01218820
2022-02-03,JPY,0.00754185
2022-02-03,MXN,0.05586527
2022-02-03,NOK,0.09665980
2022-02-03,SEK,0.09433893
2022-02-03,SGD,0.72445676
2022-02-03,TVR,0.00043457
2022-02-03,USD,1.00000000
2022-02-03,ZAR,0.05245337
2022-02-04,AUD,0.68462003
2022-02-04,BRL,0.20071845
2022-02-04,CAD,0.77185342
2022-02-04,CHF,1.05930278
2022-02-04,EUR,1.11755496
2022-02-04,GBP,1.23296158
2022-02-04,INR,0.01221501
2022-02-04,JPY,0.00752300
2022-02-04,MXN,0.05578147
2022-02-04,NOK,0.09645681
2022-02-04,SEK,0.09424459
2022-02-04,SGD,0.72271806
2022-02-04,TVR,0.00043561
2022-02-04,USD,1.00000000
2022-02-04,ZAR,0.05232748
2022-02-07,AUD,0.68427772
2022-02-07,BRL,0.20113996
2022-02-07,CAD,0.77262527
2022-02-07,CHF,1.05951464
2022-02-07,EUR,1.11666092
2022-02-07,GBP,1.23000247
2022-02-07,INR,0.01220402
2022-02-07,JPY,0.00753579
2022-02-07,MXN,0.05584841
2022-02-07,NOK,0.09637000
2022-02-07,SEK,0.09439538
2022-02-07,SGD,0.72134490
2022-02-07,TVR,0.00043574
2022-02-07,USD,1.00000000
2022-02-07,ZAR,0.05231701
2022-02-08,AUD,0.68386715
2022-02-08,BRL,0.20152213
2022-02-08,CAD,0.77239348
2022-02-08,CHF,1.06216343
2022-02-08,EUR,1.11498593
2022-02-08,GBP,1.22754247
2022-02-08,INR,0.01219426
2022-02-08,JPY,0.00752298
2022-02-08,MXN,0.05572554
2022-02-08,NOK,0.09615799
2022-02-08,SEK,0.09432930
2022-02-08,SGD,0.72083996
2022-02-08,TVR,0.00043469
2022-02-08,USD,1.00000000
2022-02-08,ZAR,0.05229608
2022-02-09,AUD,0.68448263
2022-02-09,BRL,0.20166320
2022-02-09,CAD,0.77092593
2022-02-09,CHF,1.06471262
2022-02-09,EUR,1.11297896
2022-02-09,GBP,1.22901552
2022-02-09,INR,0.01217231
2022-02-09,JPY,0.00750793
2022-02-09,MXN,0.05559737
2022-02-09,NOK,0.09618684
2022-02-09,SEK,0.09455569
2022-02-09,SGD,0.72004704
2022-02-09,TVR,0.00043460
2022-02-09,USD,1.00000000
2022-02-09,ZAR,0.05234838
2022-02-10,AUD,0.68345591
2022-02-10,BRL,0.20115904
2022-02-10,CAD,0.76899862
2022-02-10,CHF,1.06513851
2022-02-10,EUR,1.11119819
2022-02-10,GBP,1.23147355
2022-02-10,INR,0.01217474
2022-02-10,JPY,0.00751769
2022-02-10,MXN,0.05549173
2022-02-10,NOK,0.09621570
2022-02-10,SEK,0.09476371
2022-02-10,SGD,0.71824692
2022-02-10,TVR,0.00043443
2022-02-10,USD,1.00000000
2022-02-10,ZAR,0.05239026
2022-02-11,AUD,0.68174727
2022-02-11,BRL,0.20162171
2022-02-11,CAD,0.76953692
2022-02-11,CHF,1.06599062
2022-02-11,EUR,1.10919803
2022-02-11,GBP,1.23344391
2022-02-11,INR,0.01219544
2022-02-11,JPY,0.00753573
2022-02-11,MXN,0.05545289
2022-02-11,NOK,0.09610024
2022-02-11,SEK,0.09492481
2022-02-11,SGD,0.71896517
2022-02-11,TVR,0.00043460
2022-02-11,USD,1.00000000
2022-02-11,ZAR,0.05238502
2022-02-14,AUD,0.68052012
2022-02-14,BRL,0.20148057
2022-02-14,CAD,0.77038341
2022-02-14,CHF,1.06407184
2022-02-14,EUR,1.11019631
2022-02-14,GBP,1.23492404
2022-02-14,INR,0.01216739
2022-02-14,JPY,0.00752141
2022-02-14,MXN,0.05538635
2022-02-14,NOK,0.09604258
2022-02-14,SEK,0.09469699
2022-02-14,SGD,0.72054689
2022-02-14,TVR,0.00043386
2022-02-14,USD,1.00000000
2022-02-14,ZAR,0.05233263
2022-02-15,AUD,0.68058817
2022-02-15,BRL,0.20137983
2022-02-15,CAD,0.77200122
2022-02-15,CHF,1.06194370
2022-02-15,EUR,1.11152855
